9.607843160629272461e-01 1.019607856869697571e-01 8.627451211214065552e-02
9.490196108818054199e-01 9.019608050584793091e-02 7.450980693101882935e-02
9.294117689132690430e-01 7.058823853731155396e-02 5.490196123719215393e-02
9.843137264251708984e-01 1.098039224743843079e-01 1.098039224743843079e-01
9.960784316062927246e-01 1.803921610116958618e-01 1.647058874368667603e-01
9.607843160629272461e-01 1.019607856869697571e-01 8.627451211214065552e-02
9.450980424880981445e-01 8.627451211214065552e-02 7.058823853731155396e-02
9.254902005195617676e-01 7.450980693101882935e-02 5.490196123719215393e-02
9.647058844566345215e-01 9.411764889955520630e-02 9.019608050584793091e-02
9.921568632125854492e-01 1.725490242242813110e-01 1.607843190431594849e-01
9.568627476692199707e-01 9.803921729326248169e-02 8.235294371843338013e-02
9.450980424880981445e-01 9.411764889955520630e-02 7.450980693101882935e-02
9.215686321258544922e-01 7.058823853731155396e-02 5.098039284348487854e-02
9.647058844566345215e-01 9.411764889955520630e-02 9.019608050584793091e-02
9.803921580314636230e-01 1.607843190431594849e-01 1.450980454683303833e-01
9.411764740943908691e-01 9.019608050584793091e-02 7.058823853731155396e-02
9.490196108818054199e-01 9.803921729326248169e-02 7.843137532472610474e-02
9.176470637321472168e-01 7.450980693101882935e-02 5.490196123719215393e-02
9.058823585510253906e-01 6.666667014360427856e-02 5.098039284348487854e-02
9.725490212440490723e-01 9.411764889955520630e-02 8.627451211214065552e-02
9.843137264251708984e-01 1.725490242242813110e-01 1.490196138620376587e-01
9.333333373069763184e-01 1.058823540806770325e-01 7.843137532472610474e-02
9.411764740943908691e-01 1.058823540806770325e-01 8.235294371843338013e-02
9.176470637321472168e-01 8.235294371843338013e-02 6.666667014360427856e-02
8.980392217636108398e-01 6.666667014360427856e-02 6.274510174989700317e-02
9.686274528503417969e-01 8.627451211214065552e-02 8.235294371843338013e-02
9.764705896377563477e-01 1.647058874368667603e-01 1.411764770746231079e-01
9.411764740943908691e-01 1.137254908680915833e-01 8.627451211214065552e-02
9.372549057006835938e-01 1.019607856869697571e-01 7.843137532472610474e-02
9.176470637321472168e-01 8.235294371843338013e-02 6.666667014360427856e-02
8.980392217636108398e-01 6.666667014360427856e-02 6.274510174989700317e-02
9.725490212440490723e-01 9.803921729326248169e-02 7.843137532472610474e-02
9.803921580314636230e-01 1.686274558305740356e-01 1.372549086809158325e-01
9.333333373069763184e-01 1.098039224743843079e-01 7.843137532472610474e-02
9.294117689132690430e-01 9.411764889955520630e-02 7.058823853731155396e-02
9.176470637321472168e-01 8.235294371843338013e-02 6.666667014360427856e-02
8.941176533699035645e-01 6.666667014360427856e-02 5.490196123719215393e-02
9.568627476692199707e-01 9.019608050584793091e-02 6.666667014360427856e-02
9.764705896377563477e-01 1.725490242242813110e-01 1.411764770746231079e-01
9.411764740943908691e-01 1.176470592617988586e-01 9.411764889955520630e-02
9.333333373069763184e-01 9.803921729326248169e-02 7.450980693101882935e-02
9.098039269447326660e-01 8.627451211214065552e-02 6.274510174989700317e-02
8.862745165824890137e-01 7.058823853731155396e-02 5.098039284348487854e-02
8.784313797950744629e-01 6.274510174989700317e-02 4.705882444977760315e-02
9.568627476692199707e-01 1.058823540806770325e-01 7.058823853731155396e-02
9.803921580314636230e-01 1.843137294054031372e-01 1.529411822557449341e-01
9.372549057006835938e-01 1.254902034997940063e-01 1.019607856869697571e-01
9.372549057006835938e-01 1.058823540806770325e-01 8.235294371843338013e-02
8.901960849761962891e-01 8.627451211214065552e-02 5.098039284348487854e-02
8.823529481887817383e-01 7.450980693101882935e-02 5.098039284348487854e-02
8.784313797950744629e-01 6.666667014360427856e-02 5.098039284348487854e-02
9.450980424880981445e-01 1.058823540806770325e-01 7.450980693101882935e-02
9.647058844566345215e-01 1.843137294054031372e-01 1.490196138620376587e-01
9.254902005195617676e-01 1.372549086809158325e-01 1.058823540806770325e-01
9.254902005195617676e-01 1.058823540806770325e-01 7.843137532472610474e-02
8.901960849761962891e-01 9.019608050584793091e-02 5.490196123719215393e-02
8.705882430076599121e-01 7.058823853731155396e-02 4.313725605607032776e-02
8.705882430076599121e-01 6.666667014360427856e-02 4.705882444977760315e-02
9.450980424880981445e-01 1.098039224743843079e-01 7.843137532472610474e-02
9.529411792755126953e-01 1.843137294054031372e-01 1.450980454683303833e-01
9.098039269447326660e-01 1.372549086809158325e-01 1.019607856869697571e-01
9.176470637321472168e-01 1.058823540806770325e-01 7.450980693101882935e-02
8.862745165824890137e-01 8.627451211214065552e-02 5.098039284348487854e-02
8.666666746139526367e-01 7.058823853731155396e-02 4.313725605607032776e-02
8.627451062202453613e-01 6.666667014360427856e-02 4.313725605607032776e-02
9.098039269447326660e-01 8.627451211214065552e-02 5.098039284348487854e-02
9.372549057006835938e-01 1.647058874368667603e-01 1.215686276555061340e-01
9.019607901573181152e-01 1.411764770746231079e-01 1.019607856869697571e-01
8.901960849761962891e-01 1.137254908680915833e-01 7.450980693101882935e-02
8.823529481887817383e-01 9.411764889955520630e-02 5.490196123719215393e-02
8.588235378265380859e-01 7.843137532472610474e-02 4.313725605607032776e-02
8.392156958580017090e-01 7.058823853731155396e-02 4.705882444977760315e-02
8.235294222831726074e-01 6.274510174989700317e-02 3.529411926865577698e-02
9.019607901573181152e-01 9.411764889955520630e-02 5.882352963089942932e-02
9.176470637321472168e-01 1.568627506494522095e-01 1.215686276555061340e-01
8.862745165824890137e-01 1.372549086809158325e-01 1.058823540806770325e-01
8.705882430076599121e-01 1.058823540806770325e-01 8.235294371843338013e-02
8.745098114013671875e-01 1.019607856869697571e-01 7.843137532472610474e-02
8.470588326454162598e-01 7.450980693101882935e-02 4.313725605607032776e-02
8.431372642517089844e-01 7.058823853731155396e-02 5.882352963089942932e-02
8.196078538894653320e-01 6.274510174989700317e-02 4.313725605607032776e-02
